data;Rt_positivi;Rt_sintomatici;Nuovi_casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva
21/04/22;0,842815;0,823776;753;4;46;90;5
22/04/22;0,867555;0,840167;835;6;82;84;5
23/04/22;0,891618;0,856619;860;2;59;76;5
24/04/22;0,918288;0,877981;700;0;6;74;5
25/04/22;0,930702;0,886765;296;1;2;73;5
26/04/22;0,943481;0,900363;458;2;3;77;5
27/04/22;0,948514;0,906739;978;3;217;79;6
28/04/22;0,951982;0,913879;656;1;486;79;6
29/04/22;0,951976;0,919805;616;0;1218;79;5
30/04/22;0,946784;0,92088;578;5;1395;71;5
01/05/22;0,951382;0,933231;512;1;464;62;4
02/05/22;0,942274;0,933629;268;0;111;66;3
03/05/22;0,935393;0,93722;766;0;1599;68;3
04/05/22;0,908536;0,923118;497;1;2059;74;3
05/05/22;0,877589;0,903432;535;0;1843;76;3
06/05/22;0,844396;0,879832;595;3;1586;76;3
07/05/22;0,811366;0,855787;479;1;1610;74;3
08/05/22;0,784202;0,835036;435;1;470;70;2
09/05/22;0,75219;0,809758;269;2;143;70;2
10/05/22;0,715975;0,771872;756;2;1458;74;2
11/05/22;0,692236;0,740448;448;1;2089;70;2
12/05/22;0,670131;0,711317;513;1;1850;68;3
13/05/22;0,65303;0,685036;377;1;1074;66;3
14/05/22;0,656796;0,681883;361;4;1039;65;2
15/05/22;0,675063;0,692148;322;0;17;66;2
16/05/22;0,710009;0,717742;213;3;538;62;2
17/05/22;0,755711;0,753528;514;3;1211;58;2
18/05/22;0,807983;0,795061;297;0;2578;57;2
19/05/22;0,858911;0,830565;352;3;1630;61;4
20/05/22;0,917759;0,876047;257;3;1131;61;3
21/05/22;0,968095;0,921759;252;0;371;60;3
22/05/22;1,011065;0,962381;202;1;197;60;3
23/05/22;1,043507;0,993877;150;3;100;55;3
24/05/22;1,058873;1,012827;372;2;1397;56;3
25/05/22;1,073336;1,035933;264;1;1683;56;4
26/05/22;1,060402;1,031582;230;2;1307;53;3
27/05/22;1,038533;1,01788;213;1;837;51;2
28/05/22;1,013428;1,004056;173;5;811;48;1
29/05/22;0,986683;0,99791;187;0;21;48;1
30/05/22;0,966829;0,997639;208;0;6;50;2
31/05/22;0,932534;0,98115;202;0;3;54;2
01/06/22;0,889873;0,952392;185;2;2012;56;1
02/06/22;0,840898;0,914736;168;0;782;51;0
03/06/22;;;93;1;10;47;0
04/06/22;;;211;0;378;47;1
05/06/22;;;166;1;132;47;1
06/06/22;;;134;0;33;45;3
07/06/22;;;226;0;395;43;3
08/06/22;;;202;1;558;46;3
09/06/22;;;194;0;269;47;3
10/06/22;;;156;0;439;48;3
11/06/22;;;212;1;247;49;2
12/06/22;;;114;0;4;49;2
13/06/22;;;171;1;52;47;2
14/06/22;;;333;2;266;51;1
;;;;;;;
