data;Rt_positivi;Rt_sintomatici;Nuovi_casi;Deceduti;Dimessi_Guariti;Ricoverati
17/04/22;1,237289;1,244523;3;1;884;10
18/04/22;1,17409;1,180389;197;1;140;8
19/04/22;1,147112;1,152541;60;0;27;10
20/04/22;1,132334;1,136969;395;1;287;11
21/04/22;1,122275;1,125957;281;0;554;12
22/04/22;1,119827;1,122459;227;0;95;15
23/04/22;1,128775;1,130237;88;0;39;14
24/04/22;1,118477;1,118477;213;0;139;14
25/04/22;1,089769;1,089769;142;0;67;15
26/04/22;1,083746;1,083746;205;1;89;16
27/04/22;1,088876;1,088876;373;1;1205;20
28/04/22;1,090902;1,090902;255;1;182;21
29/04/22;1,067853;1,067467;178;1;132;21
30/04/22;1,030443;1,029746;133;0;148;18
01/05/22;0,987421;0,986482;44;0;77;16
02/05/22;0,968934;0,967817;165;1;141;16
03/05/22;0,94915;0,947861;298;1;519;15
04/05/22;0,923143;0,921747;185;0;161;18
05/05/22;0,910171;0,908729;191;0;289;17
06/05/22;0,904091;0,90266;168;1;249;17
07/05/22;0,892138;0,890743;150;2;180;15
08/05/22;;;1;0;26;15
09/05/22;;;187;0;290;15
10/05/22;;;223;0;103;17
11/05/22;;;189;0;244;17
12/05/22;;;35;0;3;15
13/05/22;;;255;0;340;17
14/05/22;;;136;1;99;16
15/05/22;;;10;0;12;16
16/05/22;;;23;0;116;18
17/05/22;;;342;1;232;17
