data;Rt_positivi;Rt_sintomatici;Nuovi_casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva
18/06/20;2,46245;2,302512;2;0;0;2;0
19/06/20;2,559633;2,32671;0;0;0;2;0
20/06/20;2,608909;2,332519;2;0;2;1;0
21/06/20;2,563222;2,260849;6;0;0;1;0
22/06/20;2,42492;2,115079;1;0;0;2;0
23/06/20;2,201253;1,902281;1;0;0;2;0
24/06/20;1,934925;1,670461;0;0;0;2;0
25/06/20;1,769267;1,532315;0;0;0;2;0
26/06/20;1,560104;1,362257;3;0;0;2;0
27/06/20;1,342262;1,166654;1;0;0;2;0
28/06/20;1,226471;1,02252;0;0;1;2;0
29/06/20;1,10993;0,901505;0;0;0;2;0
30/06/20;0,993477;0,801084;1;0;0;2;0
01/07/20;0,883051;0,71901;-1;0;0;2;0
02/07/20;0,745894;0,613603;0;0;1;2;0
03/07/20;0,612342;0,501556;0;0;0;2;0
04/07/20;0,474666;0,358556;0;0;0;2;0
05/07/20;0,378932;0,265801;0;0;0;2;0
06/07/20;0,316721;0,21086;0;0;0;3;0
07/07/20;0,32633;0,185155;1;0;0;3;0
08/07/20;0,322567;;1;0;0;3;0
09/07/20;0,329615;;0;0;0;3;0
10/07/20;0,411368;;0;0;0;3;0
11/07/20;0,485178;;2;0;0;3;0
12/07/20;0,530532;;0;0;0;3;0
13/07/20;0,603002;;0;0;0;3;0
14/07/20;0,706968;;0;0;0;4;0
15/07/20;0,811408;;0;0;0;4;0
16/07/20;0,901212;;0;0;0;4;0
17/07/20;0,952916;;0;0;0;4;0
18/07/20;0,929771;;0;0;1;2;0
19/07/20;0,90689;;0;0;2;2;0
20/07/20;0,884275;;0;0;1;1;0
21/07/20;0,822241;;0;0;0;1;0
22/07/20;0,712826;;0;0;0;1;0
23/07/20;0,62699;;1;0;0;1;0
24/07/20;;;0;0;0;1;0
25/07/20;;;0;0;0;1;0
26/07/20;;;0;0;0;1;0
27/07/20;;;0;0;0;1;0
28/07/20;;;0;0;0;1;0
29/07/20;;;0;0;0;1;0
30/07/20;;;0;0;0;1;0
31/07/20;;;0;0;0;1;0
01/08/20;;;0;0;0;1;0
02/08/20;;;0;0;0;1;0
03/08/20;;;0;0;3;1;0
04/08/20;;;1;0;1;2;0
05/08/20;;;0;0;0;2;0
06/08/20;;;0;0;4;2;0
07/08/20;;;1;0;0;2;0
08/08/20;;;2;0;0;2;0
09/08/20;;;0;0;0;2;0
10/08/20;;;1;0;0;2;0
11/08/20;;;8;0;0;2;0
12/08/20;3,292969;;3;0;0;2;0
13/08/20;3,389997;;5;0;2;2;0
14/08/20;3,352512;;14;0;3;1;0
15/08/20;3,194435;;1;0;0;2;0
16/08/20;2,916737;3,296776;2;0;0;2;0
17/08/20;2,744946;2,976243;2;0;0;2;0
18/08/20;2,489137;2,569662;2;0;0;2;0
19/08/20;2,146827;2,079101;4;0;1;2;0
20/08/20;1,930387;1,834253;2;0;0;3;0
21/08/20;1,670424;1,554554;1;0;0;3;0
22/08/20;1,576331;1,477379;1;0;6;3;0
23/08/20;1,476122;1,395894;5;0;0;3;0
24/08/20;1,36708;1,313108;0;0;0;3;0
25/08/20;1,256026;1,220543;2;0;0;3;0
26/08/20;1,165561;1,152289;4;0;1;2;0
27/08/20;1,075934;1,080312;3;0;0;2;0
28/08/20;1,021112;1,019418;4;0;0;2;0
29/08/20;0,974181;0,959173;4;0;0;2;0
30/08/20;0,936488;0,912664;15;0;2;2;0
31/08/20;0,892616;0,857998;3;0;1;3;0
01/09/20;0,860231;0,817918;0;0;1;3;0
02/09/20;0,833237;0,784102;3;0;2;3;0
03/09/20;0,796455;0,735696;1;0;3;3;0
04/09/20;0,77524;0,705515;3;0;0;3;0
05/09/20;0,756524;0,668343;3;0;6;2;0
06/09/20;0,738063;0,632306;2;0;0;2;0
07/09/20;0,736511;0,61801;0;0;0;2;0
08/09/20;0,738101;0,616579;3;0;0;3;0
09/09/20;0,732168;0,590229;0;0;1;3;0
10/09/20;0,721646;0,600401;3;0;0;4;0
11/09/20;0,733736;0,62693;2;0;0;4;0
12/09/20;0,752945;0,677049;4;0;0;4;0
13/09/20;0,789872;0,742461;6;0;2;4;0
14/09/20;0,852187;0,844568;1;0;0;4;0
15/09/20;0,914131;0,94714;1;0;5;5;0
16/09/20;0,994671;1,061971;3;0;0;6;0
17/09/20;1,066069;1,148776;3;0;0;6;0
18/09/20;1,142431;1,245159;4;0;5;6;0
19/09/20;1,226756;1,286424;6;0;1;7;0
20/09/20;1,28065;1,275477;5;0;5;7;0
21/09/20;1,310652;1,236778;9;0;1;7;0
22/09/20;1,353436;1,24266;0;0;0;7;0
23/09/20;1,369379;1,205766;1;0;2;5;0
24/09/20;1,368009;1,164408;1;0;9;6;0
25/09/20;1,304202;1,096357;3;0;2;7;0
26/09/20;1,245505;1,06087;0;0;1;7;0
27/09/20;1,169463;1,002799;2;0;0;8;0
28/09/20;1,112737;0,995629;0;0;1;8;0
29/09/20;1,058264;1,000243;0;0;7;6;0
30/09/20;1,028987;1,055711;3;0;2;5;0
01/10/20;1,012353;1,115757;2;0;0;5;0
02/10/20;1,038942;1,243178;4;0;1;5;0
03/10/20;1,070612;1,352375;7;0;3;5;1
04/10/20;1,105691;1,445749;8;0;0;7;1
05/10/20;1,172528;1,546821;12;0;3;8;1
06/10/20;1,290864;1,72323;15;1;3;9;0
07/10/20;1,422104;1,906118;12;0;0;9;0
08/10/20;1,553269;2,04519;13;0;1;12;0
09/10/20;1,635042;2,106475;34;1;0;13;0
10/10/20;1,809514;2,179011;54;0;1;12;0
11/10/20;1,999065;2,192419;20;0;0;12;0
12/10/20;2,163486;2,189422;30;0;0;14;0
13/10/20;2,28124;2,152988;22;0;4;15;0
14/10/20;2,356287;2,110819;39;0;2;18;0
15/10/20;2,389263;2,030411;22;0;0;23;1
16/10/20;2,400774;1,952843;56;0;50;23;1
17/10/20;2,391637;1,901309;34;0;0;24;1
18/10/20;2,314591;1,82526;46;0;0;24;1
19/10/20;2,259607;1,789368;70;0;8;27;1
20/10/20;2,177853;1,748057;50;0;0;30;1
21/10/20;2,088503;1,711167;50;0;0;31;1
22/10/20;1,972851;1,676216;64;0;0;34;2
23/10/20;1,83977;1,634993;104;0;0;41;2
24/10/20;1,763625;1,605358;49;0;0;42;2
25/10/20;1,731056;1,584852;77;0;0;44;3
26/10/20;1,690079;1,563664;86;0;0;44;3
27/10/20;1,624948;1,534776;148;2;84;43;4
28/10/20;1,550805;1,500224;84;0;0;43;4
29/10/20;1,470896;1,46276;27;0;0;48;4
30/10/20;1,38493;1,425484;98;1;0;52;4
31/10/20;1,301356;1,385791;60;0;26;60;4
01/11/20;1,227142;1,357067;118;0;0;62;5
02/11/20;1,161956;1,340105;90;1;2;60;5
03/11/20;1,10458;1,319496;98;0;208;68;2
04/11/20;1,068168;1,307326;119;1;5;63;2
05/11/20;1,048436;1,311375;185;1;0;65;2
06/11/20;1,045558;1,333017;122;2;0;62;6
07/11/20;1,044664;1,353933;182;1;73;66;5
08/11/20;1,047814;1,376732;181;1;94;70;5
09/11/20;1,057994;1,392377;173;1;12;70;5
10/11/20;1,08485;1,409772;202;4;0;81;5
11/11/20;1,137058;1,444599;166;1;53;84;5
12/11/20;1,190589;1,474862;201;1;0;92;6
13/11/20;1,245144;1,497016;125;1;97;115;10
14/11/20;1,290876;1,497189;142;3;0;119;10
15/11/20;1,325559;1,483797;168;2;235;111;11
16/11/20;1,342441;1,452537;136;3;36;123;9
17/11/20;1,357582;1,419775;213;1;172;112;9
18/11/20;1,369218;1,389954;164;5;69;113;9
19/11/20;1,373083;1,35957;260;2;0;116;9
20/11/20;1,351197;1,316495;165;4;93;133;10
21/11/20;1,304887;1,262801;158;0;0;131;10
22/11/20;1,235459;1,196486;149;0;119;146;11
23/11/20;1,161086;1,126448;120;4;70;148;13
24/11/20;1,090174;1,060036;135;1;201;152;12
25/11/20;1,023917;1,000267;131;2;156;149;11
26/11/20;0,959767;0,942746;164;2;113;154;9
27/11/20;0,899268;0,887946;119;1;0;152;10
28/11/20;0,849257;0,843062;71;5;195;141;9
29/11/20;0,803878;0,801035;21;2;174;139;9
30/11/20;0,765781;0,764967;97;1;189;136;10
01/12/20;0,73143;0,733147;125;0;177;135;10
02/12/20;0,702349;0,707599;67;0;40;134;10
03/12/20;0,676978;0,682332;77;4;356;132;6
04/12/20;0,661735;0,665541;133;3;143;129;6
05/12/20;0,661454;0,66179;72;3;157;131;6
06/12/20;0,668738;0,667367;53;2;181;126;9
07/12/20;0,689013;0,687046;49;2;322;125;9
08/12/20;0,712743;0,708193;77;0;0;126;11
09/12/20;0,727073;0,718114;40;0;227;127;11
10/12/20;0,752262;0,739226;75;2;335;126;10
11/12/20;0,780685;0,765988;32;1;143;122;8
12/12/20;0,806056;0,796893;83;2;138;114;8
13/12/20;0,83467;0,831259;75;1;8;110;10
14/12/20;0,867722;0,872786;91;2;109;112;9
15/12/20;0,89749;0,913714;91;0;125;112;9
16/12/20;0,919468;0,948423;47;1;117;106;10
17/12/20;0,940644;0,977977;42;1;0;97;8
18/12/20;0,961551;1,00815;120;1;368;99;7
19/12/20;0,984321;1,036993;103;2;0;99;7
20/12/20;1,01657;1,074031;147;0;239;99;7
21/12/20;1,047277;1,108091;55;0;0;108;9
22/12/20;1,077119;1,139179;165;2;0;107;8
23/12/20;1,10209;1,157966;86;0;318;110;6
24/12/20;1,129845;1,177577;120;0;1;108;6
25/12/20;1,150175;1,188009;127;2;81;107;7
26/12/20;1,162746;1,190813;120;4;159;105;5
27/12/20;1,174724;1,194676;62;1;98;105;5
28/12/20;1,187137;1,20021;89;0;0;108;4
29/12/20;1,194449;1,200906;28;7;124;102;4
30/12/20;1,187369;1,188045;127;3;106;106;4
31/12/20;1,176777;1,173188;164;2;30;94;4
01/01/21;1,232096;1,165221;139;4;80;87;5
02/01/21;1,397531;1,155802;78;2;59;91;6
03/01/21;1,544379;1,146214;67;3;73;86;7
04/01/21;1,656559;1,131364;115;1;77;87;7
05/01/21;1,741474;1,121725;109;1;40;84;8
06/01/21;1,796238;1,111527;152;0;54;85;8
07/01/21;1,809658;1,090942;135;4;91;85;7
08/01/21;1,785228;1,065718;103;0;80;85;8
09/01/21;1,728378;1,035297;137;1;102;88;8
10/01/21;1,645941;1,004335;107;3;47;83;8
11/01/21;1,535153;0,971145;142;3;83;88;6
12/01/21;1,396948;0,935778;168;1;36;86;6
13/01/21;1,235465;0,898788;77;0;161;83;7
14/01/21;1,054797;0,860419;81;2;117;85;8
15/01/21;0,893392;0,813684;151;1;122;83;8
16/01/21;0,688005;0,773943;160;1;60;86;9
17/01/21;0,536793;0,744389;138;2;50;85;7
18/01/21;0,423181;0,722268;104;1;125;86;7
19/01/21;0,333857;0,697595;97;0;145;82;7
20/01/21;0,271081;0,677682;132;1;158;83;8
21/01/21;0,228903;0,660135;88;1;165;82;8
22/01/21;0,207695;0,652225;102;3;83;79;7
23/01/21;0,207387;0,65264;118;1;99;81;8
24/01/21;0,242937;0,685491;126;2;115;84;6
25/01/21;0,293953;0,70966;83;2;104;84;6
26/01/21;0,372914;0,737956;72;0;152;91;6
27/01/21;0,487526;0,770216;84;1;133;85;7
28/01/21;0,64376;0,803398;99;3;119;85;6
29/01/21;0,821962;0,830778;135;1;143;84;6
30/01/21;0,866165;0,87563;71;1;90;82;6
31/01/21;0,910337;0,919266;80;1;152;84;9
01/02/21;0,944962;0,952198;106;2;151;90;9
02/02/21;0,964531;0,969507;89;1;74;92;9
03/02/21;0,971591;0,974621;140;1;0;91;10
04/02/21;0,974676;0,976555;106;0;225;98;10
05/02/21;0,983385;0,985181;141;1;149;100;10
06/02/21;0,982086;0,982615;61;2;140;97;11
07/02/21;0,985182;0,98459;66;1;109;95;11
08/02/21;0,989799;0,988518;79;0;95;96;11
09/02/21;0,995198;0,993102;118;2;136;98;11
10/02/21;0,995854;0,992766;91;0;71;98;12
11/02/21;0,980293;0,977355;80;0;96;95;11
12/02/21;0,970799;0,967586;61;1;101;97;9
13/02/21;0,946986;0,942767;109;0;117;97;8
14/02/21;0,928815;0,925721;71;3;84;90;9
15/02/21;0,908006;0,906104;93;2;68;89;8
16/02/21;0,887666;0,886009;60;0;88;89;8
17/02/21;0,863074;0,862071;52;0;97;80;9
18/02/21;0,843812;0,842701;58;1;137;80;9
19/02/21;0,834599;0,832738;63;3;71;81;6
20/02/21;0,832322;0,829448;68;0;84;73;6
21/02/21;0,79149;0,785633;67;1;101;76;6
22/02/21;0,748965;0,740843;106;0;87;78;8
23/02/21;0,70959;0,698331;82;1;171;80;8
24/02/21;0,680601;0,667845;143;1;104;83;8
25/02/21;0,678124;0,666183;72;0;114;85;9
26/02/21;0,672522;0,663372;111;0;63;88;9
27/02/21;0,639568;0,631406;60;1;63;86;10
28/02/21;0,588428;0,578384;57;1;80;88;10
01/03/21;0,541789;0,529922;112;4;116;88;8
02/03/21;0,51267;0,501538;43;2;6;88;9
03/03/21;0,50421;0,494182;80;3;165;84;8
04/03/21;0,505664;0,498726;59;2;61;85;7
05/03/21;0,48493;0,481464;51;0;109;89;7
06/03/21;0,48719;0,488987;88;2;68;88;8
07/03/21;0,492508;0,500048;70;1;93;87;9
08/03/21;0,493145;0,504961;64;1;47;89;9
09/03/21;0,512077;0,521093;55;2;71;90;9
10/03/21;0,529806;0,535587;56;0;57;94;9
11/03/21;0,549535;0,551588;74;0;66;92;8
12/03/21;0,598319;0,600641;95;2;66;89;10
13/03/21;0,67971;0,683769;62;1;59;85;10
14/03/21;0,729917;0,734398;52;3;93;84;8
15/03/21;0,7838;0,786336;64;1;85;85;7
16/03/21;0,840474;0,842122;90;0;136;92;7
17/03/21;0,926176;0,926678;41;2;65;94;6
18/03/21;1,01081;1,011591;64;2;104;95;6
19/03/21;1,054807;1,055964;65;1;60;90;8
20/03/21;1,094135;1,099254;53;0;55;88;9
21/03/21;1,129868;1,143607;57;2;105;91;7
22/03/21;1,155547;1,178483;60;4;42;90;7
23/03/21;1,197196;1,228172;66;2;78;86;6
24/03/21;1,221049;1,256621;48;1;74;85;6
25/03/21;1,179633;1,212552;57;0;51;90;9
26/03/21;1,156982;1,187693;82;0;85;86;10
27/03/21;1,141586;1,169739;78;0;75;85;11
28/03/21;1,132826;1,158368;61;2;65;87;11
29/03/21;1,128929;1,151796;105;1;56;93;8
30/03/21;1,129955;1,14951;48;1;109;94;8
31/03/21;1,130251;1,146362;78;1;20;92;6
01/04/21;1,131244;1,140404;102;1;93;98;5
02/04/21;1,135779;1,1381;93;2;65;95;6
03/04/21;1,121207;1,116186;109;1;51;105;6
04/04/21;1,11349;1,101426;158;3;57;102;7
05/04/21;1,105845;1,084036;58;0;93;105;8
06/04/21;1,09289;1,066482;43;3;37;112;7
07/04/21;1,082771;1,053325;52;3;60;107;8
08/04/21;1,077176;1,046832;87;1;67;109;8
09/04/21;1,053264;1,020185;78;1;50;120;9
10/04/21;1,017102;0,98351;119;0;58;121;8
11/04/21;0,990187;0,957319;120;2;56;121;7
12/04/21;0,972317;0,942028;93;1;56;129;8
13/04/21;0,955086;0,927788;143;0;44;129;9
14/04/21;0,932584;0,906726;133;1;56;135;8
15/04/21;0,921084;0,895339;115;4;84;128;8
16/04/21;0,913068;0,888357;146;0;74;131;9
17/04/21;0,905688;0,883984;126;0;57;133;10
18/04/21;0,926092;0,910275;158;3;95;132;11
19/04/21;0,95561;0,94726;120;2;42;136;10
20/04/21;0,975052;0,976765;139;2;93;131;9
21/04/21;0,995575;1,006691;94;0;83;131;9
22/04/21;1,020278;1,040563;108;1;90;131;8
23/04/21;1,043231;1,070818;116;2;105;132;9
24/04/21;1,072385;1,10556;156;2;155;135;10
25/04/21;1,088343;1,128056;96;3;57;135;10
26/04/21;1,097038;1,142338;140;2;38;141;10
27/04/21;1,081939;1,129612;129;1;55;133;8
28/04/21;1,067744;1,115524;143;1;111;135;7
29/04/21;1,036472;1,084235;129;1;117;142;9
30/04/21;0,997023;1,037819;158;0;87;141;8
01/05/21;0,963142;0,995695;49;1;120;135;8
02/05/21;0,917433;0,941318;79;2;107;126;9
03/05/21;0,88558;0,902746;120;2;122;133;8
04/05/21;0,853389;0,864872;132;1;137;133;9
05/05/21;0,831091;0,836918;86;1;119;126;9
06/05/21;0,810159;0,810045;75;5;146;125;7
07/05/21;0,790263;0,786832;98;0;124;128;7
08/05/21;0,780412;0,773796;109;3;142;126;7
09/05/21;0,776116;0,766382;67;0;109;127;8
10/05/21;0,780916;0,764657;110;1;134;136;8
11/05/21;0,793229;0,771028;102;1;171;134;8
12/05/21;0,815676;0,790883;46;2;91;133;8
13/05/21;0,860751;0,838132;116;2;116;126;8
14/05/21;0,897873;0,879016;60;1;143;124;9
15/05/21;0,937105;0,918807;34;1;94;124;8
16/05/21;0,953738;0,937732;82;2;130;122;7
17/05/21;0,972695;0,960161;54;1;125;120;9
18/05/21;1,001366;0,989776;60;0;130;118;9
19/05/21;1,016387;1,005819;38;1;126;116;9
20/05/21;1,018506;1,008993;78;1;145;115;9
21/05/21;1,005442;0,997433;63;1;60;111;9
22/05/21;0,968976;0,962349;50;1;69;104;8
23/05/21;0,922638;0,917721;46;0;119;102;8
24/05/21;0,874871;0,872254;49;0;116;101;9
25/05/21;0,830499;0,829532;32;3;104;95;7
26/05/21;0,774698;0,774319;41;0;47;98;7
27/05/21;0,746298;0,746897;51;0;91;98;6
28/05/21;0,721022;0,725863;44;0;118;89;6
29/05/21;0,693502;0,704055;47;0;72;83;6
30/05/21;0,669272;0,684661;62;0;106;78;6
31/05/21;0,63561;0,65458;50;0;100;77;7
01/06/21;0,614637;0,636532;12;2;135;77;5
02/06/21;0,624162;0,647959;41;0;24;75;5
03/06/21;0,636551;0,660632;48;1;58;73;6
04/06/21;0,671994;0,695625;48;0;42;70;6
05/06/21;0,73041;0,752055;19;1;83;68;6
06/06/21;0,816167;0,83433;38;2;57;61;7
07/06/21;0,893548;0,91104;21;1;58;62;7
08/06/21;0,96792;0,983603;27;1;40;57;6
09/06/21;1,031702;1,037081;27;1;74;55;5
10/06/21;1,048702;1,04155;28;1;64;56;5
11/06/21;1,062394;1,042372;29;3;52;51;4
12/06/21;1,094319;1,069902;15;2;50;50;4
13/06/21;1,119617;1,09255;30;1;46;53;3
14/06/21;1,10404;1,075886;15;0;31;51;3
15/06/21;1,045073;1,016929;11;0;38;52;4
16/06/21;0,987291;0,959352;16;0;53;48;4
17/06/21;0,931041;0,904585;13;0;46;42;5
18/06/21;0,860132;0,835339;29;0;51;36;4
19/06/21;0,801903;0,77893;32;1;66;30;5
20/06/21;0,756629;0,7355;3;0;51;25;5
21/06/21;0,706591;0,687375;18;0;9;25;5
22/06/21;0,701564;0,687639;2;0;40;25;5
23/06/21;0,695928;0,692231;6;0;49;25;1
24/06/21;0,673748;0,678094;9;0;44;24;2
25/06/21;0,64915;0,65967;14;0;18;22;2
26/06/21;0,62254;0,638889;16;0;42;19;2
27/06/21;0,599774;0,621381;14;0;20;20;1
28/06/21;0,585268;0,611281;4;0;27;20;1
29/06/21;0,584096;0,613395;0;0;25;21;1
30/06/21;0,601936;0,633143;0;2;27;21;1
01/07/21;0,639745;0,672295;0;0;31;18;1
02/07/21;0,673355;0,704758;2;0;15;17;1
03/07/21;0,705341;0,733038;0;0;30;15;1
04/07/21;0,69414;0,714468;6;1;16;13;1
05/07/21;0,694307;0,685131;1;0;9;13;1
06/07/21;0,676313;0,63215;3;0;19;10;1
07/07/21;0,707022;0,648229;5;0;13;10;1
08/07/21;0,732276;0,658687;11;1;29;9;1
09/07/21;0,777726;0,691709;33;1;10;9;0
10/07/21;0,800158;0,706452;0;0;0;9;0
11/07/21;0,800816;0,704429;33;0;43;8;0
12/07/21;0,79003;0,695466;7;0;1;9;0
13/07/21;0,785894;0,696582;9;0;5;9;0
14/07/21;0,8325;0,753258;23;0;11;9;0
15/07/21;0,907905;0,844925;12;0;15;9;0
16/07/21;0,989418;0,94785;27;0;13;11;0
17/07/21;1,05423;1,036921;16;0;10;12;1
18/07/21;1,099843;1,115793;20;0;0;12;1
19/07/21;1,170419;1,221903;20;0;5;13;1
20/07/21;1,167595;1,234965;14;0;1;12;1
21/07/21;1,195274;1,285631;15;0;2;12;1
22/07/21;1,229229;1,333782;23;1;0;11;1
23/07/21;1,284454;1,399174;49;0;0;13;1
24/07/21;1,351292;1,471531;48;0;7;13;1
25/07/21;1,407889;1,527772;42;0;0;13;1
26/07/21;1,450429;1,563717;74;0;6;14;1
27/07/21;1,462319;1,562216;34;0;6;14;1
28/07/21;1,503829;1,5911;56;0;0;17;0
29/07/21;1,520646;1,593873;78;0;0;17;0
30/07/21;1,564103;1,619341;45;0;0;17;1
31/07/21;1,576684;1,604575;28;0;72;23;1
01/08/21;1,581481;1,581481;69;0;2;24;1
02/08/21;1,587055;1,587055;48;0;6;26;1
03/08/21;1,588388;1,588388;63;1;11;26;1
04/08/21;1,566759;1,559949;38;1;37;27;2
05/08/21;1,557151;1,538053;55;4;24;27;2
06/08/21;1,549992;1,520737;113;0;17;28;2
07/08/21;1,544814;1,507484;91;0;20;27;2
08/08/21;1,525627;1,482478;47;0;19;30;2
09/08/21;1,500229;1,453798;67;0;14;33;2
10/08/21;1,447792;1,40048;128;0;14;33;2
11/08/21;1,379363;1,332266;70;1;0;37;2
12/08/21;1,271874;1,228053;109;0;15;36;2
13/08/21;1,189824;1,150303;85;0;49;34;2
14/08/21;1,120382;1,086304;122;1;45;33;2
15/08/21;1,049149;1,022541;114;0;45;34;2
16/08/21;0,986139;0,967174;70;0;92;39;2
17/08/21;0,935386;0,925904;75;0;88;40;3
18/08/21;0,910808;0,911693;103;1;83;46;2
19/08/21;0,896704;0,908205;120;0;43;56;3
20/08/21;0,91049;0,931204;117;0;33;58;2
21/08/21;0,920503;0,948904;161;1;62;54;4
22/08/21;0,933039;0,967622;115;0;48;49;3
23/08/21;0,959619;0,999423;168;1;61;54;2
24/08/21;1,010233;1,054211;113;1;37;51;4
25/08/21;1,066365;1,111874;127;0;52;54;6
26/08/21;1,254282;1,191592;108;1;102;58;6
27/08/21;1,419579;1,25405;137;0;84;64;6
28/08/21;1,548905;1,28744;132;2;46;61;6
29/08/21;1,65619;1,31125;166;0;0;65;6
30/08/21;1,718238;1,313192;134;2;199;70;5
31/08/21;1,747517;1,297641;82;1;72;72;6
01/09/21;1,714658;1,245511;107;0;111;75;7
02/09/21;1,6475;1,189928;144;0;84;86;7
03/09/21;1,569178;1,133786;112;2;127;84;7
04/09/21;1,470683;1,087243;99;0;133;85;8
05/09/21;1,349766;1,038163;102;2;67;88;7
06/09/21;1,208097;0,979466;81;1;66;89;7
07/09/21;1,069743;0,931026;112;0;102;93;8
